,day_original,gurkor_original,guitars_original,slingshots_original,stocks_original,sugar_original,water_original,tranquillity_original,gurkor_interpolated,guitars_interpolated,slingshots_interpolated,stocks_interpolated,sugar_interpolated,water_interpolated,tranquillity_interpolated

1084,1085.0,6.5594599339451705,4.790154557226,2.6803240032390065,8.484102405112369,3.239594248175726,4.51945094087468,9.942784488239033,6.58673419562478,4.853667228769741,2.7437659562706913,8.618207019690386,3.177818474514495,4.53348931554072,10.0826446280992

1085,1086.0,6.56140809549372,4.77427638934005,2.690175238181816,8.261522479778927,3.205072492306216,4.52443229962712,9.84742530197076,6.5594599339451705,4.790154557226,2.6803240032390065,8.484102405112369,3.239594248175726,4.51945094087468,9.942784488239033

1086,1087.0,6.594526841818951,4.86810192684786,2.7083015104765766,8.298895375088609,3.263214396928549,4.56790597601228,9.88556897647807,6.56140809549372,4.77427638934005,2.690175238181816,8.261522479778927,3.205072492306216,4.52443229962712,9.84742530197076

1087,1088.0,6.5886823571733295,4.845728144826779,2.707907461078873,8.258354849885869,3.277749873084134,4.55749040771168,9.83471074380165,6.594526841818951,4.86810192684786,2.7083015104765766,8.298895375088609,3.263214396928549,4.56790597601228,9.88556897647807

1088,1089.0,6.60426764956167,4.87026713155959,2.709877708067435,8.485922446757533,3.28501761116193,4.57062308078636,9.85378258105531,6.5886823571733295,4.845728144826779,2.707907461078873,8.258354849885869,3.277749873084134,4.55749040771168,9.83471074380165

1089,1090.0,6.61400845730439,4.86738019194396,2.707907461078873,8.483732548169662,3.3431595157842633,4.56564172203392,9.87921169739352,6.60426764956167,4.87026713155959,2.709877708067435,8.485922446757533,3.28501761116193,4.57062308078636,9.85378258105531

1090,1091.0,6.59842316491605,4.81830221847834,2.669290620103064,8.286157692175008,3.3540611229009496,4.54933909338948,9.88556897647807,6.61400845730439,4.86738019194396,2.707907461078873,8.483732548169662,3.3431595157842633,4.56564172203392,9.87921169739352

1091,1092.0,6.61400845730439,4.852945493865841,2.6819002008298645,8.217708306191176,3.370413533575984,4.5593018108944,10.127145581691,6.59842316491605,4.81830221847834,2.669290620103064,8.286157692175008,3.3540611229009496,4.54933909338948,9.88556897647807

1092,1093.0,6.594526841818951,4.86449325232833,2.6874168923978248,8.32394958963332,3.410386093003834,4.56518887123824,10.1811824539097,6.61400845730439,4.852945493865841,2.6819002008298645,8.217708306191176,3.370413533575984,4.5593018108944,10.127145581691

1093,1094.0,6.58088971097916,4.91068428617835,2.6779597068527408,8.209842870154977,3.3976675513676984,4.55432045214192,10.1335028607756,6.594526841818951,4.86449325232833,2.6874168923978248,8.32394958963332,3.410386093003834,4.56518887123824,10.1811824539097

1094,1095.0,6.5730970647849905,4.84717161463458,2.6531345947968648,8.297275416387777,3.384949009731569,4.54843339179812,10.2542911633821,6.58088971097916,4.91068428617835,2.6779597068527408,8.209842870154977,3.3976675513676984,4.55432045214192,10.1335028607756

1095,1096.0,6.58673419562478,4.88470182963771,2.6629858297396747,8.364306695861705,3.38858287877046,4.54707483941108,10.3528289891926,6.5730970647849905,4.84717161463458,2.6531345947968648,8.297275416387777,3.384949009731569,4.54843339179812,10.2542911633821

1096,1097.0,6.647127203629619,4.95543185022054,2.7130301032491295,8.48714342630064,3.38858287877046,4.57243448396908,10.4100445009536,6.58673419562478,4.88470182963771,2.6629858297396747,8.364306695861705,3.38858287877046,4.54707483941108,10.3528289891926

1097,1098.0,6.6685569806636105,4.98430124637678,2.7181527454193866,8.54122748057053,3.4975989499373368,4.58285005226968,10.457724094087698,6.647127203629619,4.95543185022054,2.7130301032491295,8.48714342630064,3.38858287877046,4.57243448396908,10.4100445009536

1098,1099.0,6.682194111503399,4.98430124637678,2.752435043020368,8.436711297269415,3.5066836225345823,4.58285005226968,10.349650349650402,6.6685569806636105,4.98430124637678,2.7181527454193866,8.54122748057053,3.4975989499373368,4.58285005226968,10.457724094087698

1099,1100.0,6.688038596149051,5.059361676383039,2.8280925273811275,8.535440111271116,3.548473116481881,4.59869983011844,10.324221233312102,6.682194111503399,4.98430124637678,2.752435043020368,8.436711297269415,3.5066836225345823,4.58285005226968,10.349650349650402

1100,1101.0,6.68998675769757,5.1618480327377405,2.888382085231095,8.490325304603306,3.548473116481881,4.59869983011844,10.324221233312102,6.688038596149051,5.059361676383039,2.8280925273811275,8.535440111271116,3.548473116481881,4.59869983011844,10.324221233312102

1101,1102.0,6.688038596149051,5.13153516677367,2.8678915165500687,8.42150030606122,3.668390794765452,4.61273820478448,10.375079465988598,6.68998675769757,5.1618480327377405,2.888382085231095,8.490325304603306,3.548473116481881,4.59869983011844,10.324221233312102

1102,1103.0,6.656868011372341,5.112770059272091,2.8497652442552868,8.32170616546251,3.64840451505152,4.60820969682772,10.5594405594406,6.688038596149051,5.13153516677367,2.8678915165500687,8.42150030606122,3.668390794765452,4.61273820478448,10.375079465988598

1103,1104.0,6.674401465309231,5.112770059272091,2.8544938370278397,8.194500835197147,3.6447706460126224,4.60820969682772,10.610298792117,6.656868011372341,5.112770059272091,2.8497652442552868,8.32170616546251,3.64840451505152,4.60820969682772,10.5594405594406

1104,1105.0,6.69777940389174,5.10771791494476,2.855675985220972,8.134262589049344,3.602981152065323,4.6086625476234,10.5657978385251,6.674401465309231,5.112770059272091,2.8544938370278397,8.194500835197147,3.6447706460126224,4.60820969682772,10.610298792117

1105,1106.0,6.705572050085941,5.18710875437445,2.8824713442654097,8.298915474790094,3.668390794765452,4.63130508740732,10.6166560712015,6.69777940389174,5.10771791494476,2.855675985220972,8.134262589049344,3.602981152065323,4.6086625476234,10.5657978385251

1106,1107.0,6.678297788406329,5.14452639504399,2.886411838242534,8.452309861648336,3.6665738602460025,4.62451232547216,10.6166560712015,6.705572050085941,5.18710875437445,2.8824713442654097,8.298915474790094,3.668390794765452,4.63130508740732,10.6166560712015

1107,1108.0,6.69388308079467,5.1863870194705495,2.898233320173905,8.396456625757219,3.6774754673626897,4.64172065570796,10.5276541640178,6.678297788406329,5.14452639504399,2.886411838242534,8.452309861648336,3.6665738602460025,4.62451232547216,10.6166560712015

1108,1109.0,6.6997275654402895,5.15463068369868,2.8927166286059447,8.162660615472339,3.6447706460126224,4.63583359536412,10.5403687221869,6.69388308079467,5.1863870194705495,2.898233320173905,8.396456625757219,3.6774754673626897,4.64172065570796,10.5276541640178

1109,1110.0,6.688038596149051,5.15030027427522,2.890352332219657,8.330826442391087,3.701095616115513,4.61319105558016,10.5944055944056,6.6997275654402895,5.15463068369868,2.8927166286059447,8.162660615472339,3.6447706460126224,4.63583359536412,10.5403687221869

1110,1111.0,6.6841422730519495,5.15030027427522,2.9080845551167145,8.451138914210658,3.733800437465574,4.61319105558016,10.5085823267641,6.688038596149051,5.15030027427522,2.890352332219657,8.330826442391087,3.701095616115513,4.61319105558016,10.5944055944056

1111,1112.0,6.69388308079467,5.09111801215491,2.9277870250023335,8.296254053771005,3.692010943518275,4.6018697856882,10.4704386522568,6.6841422730519495,5.15030027427522,2.9080845551167145,8.451138914210658,3.733800437465574,4.61319105558016,10.5085823267641

1112,1113.0,6.678297788406329,5.21020427129946,2.934091815365723,8.352941494472587,3.602981152065323,4.58420860465672,10.502225047679602,6.69388308079467,5.09111801215491,2.9277870250023335,8.296254053771005,3.692010943518275,4.6018697856882,10.4704386522568

1113,1114.0,6.670505142212161,5.16762191196897,2.951035939467351,8.427371550997009,3.608431955623663,4.5615660648728,10.3814367450731,6.678297788406329,5.21020427129946,2.934091815365723,8.352941494472587,3.602981152065323,4.58420860465672,10.502225047679602

1114,1115.0,6.678297788406329,5.24123887216743,2.982953940682045,8.150062906370819,3.6375029079348327,4.57379303635612,10.3814367450731,6.670505142212161,5.16762191196897,2.951035939467351,8.427371550997009,3.608431955623663,4.5615660648728,10.3814367450731

1115,1116.0,6.678297788406329,5.3119688927502295,2.982953940682045,8.224233045365386,3.6520383840904183,4.57379303635612,10.3814367450731,6.678297788406329,5.24123887216743,2.982953940682045,8.150062906370819,3.6375029079348327,4.57379303635612,10.3814367450731

1116,1117.0,6.65881617292089,5.30330807390337,2.9738908045346646,8.2434582630668,3.606615021104214,4.56292461725984,10.4005085823268,6.678297788406329,5.3119688927502295,2.982953940682045,8.224233045365386,3.6520383840904183,4.57379303635612,10.3814367450731

1117,1118.0,6.656868011372341,5.24845622120649,2.9939873238179873,8.13437323423211,3.704729485154404,4.56518887123824,10.457724094087698,6.65881617292089,5.30330807390337,2.9738908045346646,8.2434582630668,3.606615021104214,4.56292461725984,10.4005085823268

1118,1119.0,6.672453303760681,5.24845622120649,2.9845301382729033,7.801710771483549,3.688377074479377,4.56518887123824,10.311506675143,6.656868011372341,5.24845622120649,2.9939873238179873,8.13437323423211,3.704729485154404,4.56518887123824,10.457724094087698

1119,1120.0,6.70377018638322,5.1401959856205295,2.9995040153859693,7.863214232765305,3.659306122168207,4.55975466169008,10.2924348378894,6.672453303760681,5.24845622120649,2.9845301382729033,7.801710771483549,3.688377074479377,4.56518887123824,10.311506675143

1120,1121.0,6.71159940703884,5.2065955967799304,3.0318160659983673,7.691031580407713,3.7138141577516497,4.56337746805552,10.1462174189447,6.70377018638322,5.1401959856205295,2.9995040153859693,7.863214232765305,3.659306122168207,4.55975466169008,10.2924348378894

1121,1122.0,6.72138593285838,5.28670817111352,3.0085671515333496,7.550668517204314,3.7356173719850223,4.59417132216168,10.0317863954228,6.71159940703884,5.2065955967799304,3.0318160659983673,7.691031580407713,3.7138141577516497,4.56337746805552,10.1462174189447

1122,1123.0,6.72138593285838,5.28598643620962,3.0270874732258357,7.462497969616296,3.737434306504472,4.5959827253444,10.1207883026065,6.72138593285838,5.28670817111352,3.0085671515333496,7.550668517204314,3.7356173719850223,4.59417132216168,10.0317863954228

1123,1124.0,6.71942862769446,5.31124715784633,3.044031597327464,7.548651427995425,3.7192649613099897,4.59918581963724,10.171646535282902,6.72138593285838,5.28598643620962,3.0270874732258357,7.462497969616296,3.737434306504472,4.5959827253444,10.1207883026065

1124,1125.0,6.76248934130043,5.35094257756119,3.0814662901101184,7.550627308562932,3.724715764868336,4.60971027231376,10.1525746980292,6.71942862769446,5.31124715784633,3.044031597327464,7.548651427995425,3.7192649613099897,4.59918581963724,10.171646535282902

1125,1126.0,6.74291628966135,5.29753419467211,3.0755555491444326,7.613260180121255,3.686560139959928,4.60787993271784,10.1907183725366,6.76248934130043,5.35094257756119,3.0814662901101184,7.550627308562932,3.724715764868336,4.60971027231376,10.1525746980292

1126,1127.0,6.735087069005729,5.30186460409554,3.0735853021558706,7.696572562156175,3.7447020445822607,4.61657404579844,10.2797202797203,6.74291628966135,5.29753419467211,3.0755555491444326,7.613260180121255,3.686560139959928,4.60787993271784,10.1907183725366

1127,1128.0,6.737044374169649,5.31052542294243,3.0700388575764723,7.583912081991255,3.6867008512489474,4.61062544211172,10.3178639542276,6.735087069005729,5.30186460409554,3.0735853021558706,7.696572562156175,3.7447020445822607,4.61657404579844,10.2797202797203

1128,1129.0,6.7703185619560795,5.39713361141118,3.090135376859795,7.664407258910263,3.733826820832269,4.63808053605044,10.2670057215512,6.737044374169649,5.31052542294243,3.0700388575764723,7.583912081991255,3.6867008512489474,4.61062544211172,10.3178639542276

1129,1130.0,6.789891613595129,5.41301177929713,3.103927105779728,7.30996327298589,3.726576671665603,4.647689818929,10.0826446280992,6.7703185619560795,5.39713361141118,3.090135376859795,7.664407258910263,3.733826820832269,4.63808053605044,10.2670057215512

1130,1131.0,6.79967813941467,5.4101248396815,3.1062667493267897,7.31824356161693,3.773702641248925,4.65409600751472,10.057215511761,6.789891613595129,5.41301177929713,3.103927105779728,7.30996327298589,3.726576671665603,4.647689818929,10.0826446280992

1131,1132.0,6.791848918759049,5.36898595015884,3.1097762146473924,7.442567531740919,3.735639358123932,4.63625019645452,10.0699300699301,6.79967813941467,5.4101248396815,3.1062667493267897,7.31824356161693,3.773702641248925,4.65409600751472,10.057215511761

1132,1133.0,6.80163544457859,5.37909023881353,3.098467937503223,7.440003870909107,3.7283892089572666,4.63716536625248,10.127145581691,6.791848918759049,5.36898595015884,3.1097762146473924,7.442567531740919,3.735639358123932,4.63625019645452,10.0699300699301

1133,1134.0,6.79772083425078,5.44563125932557,3.1261537194768874,7.546873539093487,3.706638761457275,4.62023472499028,10.0699300699301,6.80163544457859,5.37909023881353,3.098467937503223,7.440003870909107,3.7283892089572666,4.63716536625248,10.127145581691

1134,1135.0,6.80946466523421,5.4635186304309595,3.114455501741537,7.603284917052518,3.703013686873942,4.63625019645452,10.0317863954228,6.79772083425078,5.44563125932557,3.1261537194768874,7.546873539093487,3.706638761457275,4.62023472499028,10.0699300699301

1135,1136.0,6.7957635290868605,5.40627904289373,3.0778010861707643,7.5630660267276735,3.706638761457275,4.6344198568586,10.1080737444374,6.80946466523421,5.4635186304309595,3.114455501741537,7.603284917052518,3.703013686873942,4.63625019645452,10.0317863954228

1136,1137.0,6.7957635290868605,5.409141022270591,3.105876808735609,7.643573699491361,3.6921384631239422,4.65089291322184,10.0254291163382,6.7957635290868605,5.40627904289373,3.0778010861707643,7.5630660267276735,3.706638761457275,4.6344198568586,10.1080737444374

1137,1138.0,6.785977003267321,5.494284908732251,3.079750789126667,7.665047177404608,3.762827417498926,4.65409600751472,9.974570883661787,6.7957635290868605,5.409141022270591,3.105876808735609,7.643573699491361,3.6921384631239422,4.65089291322184,10.0254291163382

1138,1139.0,6.76836125679216,5.50430183655126,3.0719519773031,7.690332672497271,3.750139656457264,4.66187495079736,10.0254291163382,6.785977003267321,5.494284908732251,3.079750789126667,7.665047177404608,3.762827417498926,4.65409600751472,9.974570883661787

1139,1140.0,6.7781477826117,5.48498347575744,3.0961282939561614,7.636619766834535,3.726576671665603,4.65958702630244,10.0127145581691,6.76836125679216,5.50430183655126,3.0719519773031,7.690332672497271,3.750139656457264,4.66187495079736,10.0254291163382

1140,1141.0,6.756617425808701,5.4291748779086095,3.110946036420934,7.685378184227203,3.726576671665603,4.64402913973716,10.1589319771138,6.7781477826117,5.48498347575744,3.0961282939561614,7.636619766834535,3.726576671665603,4.65958702630244,10.0127145581691

1141,1142.0,6.78401969810343,5.53077514578726,3.1031472245973672,7.780217250472124,3.645012493540628,4.66187495079736,10.1907183725366,6.756617425808701,5.4291748779086095,3.110946036420934,7.685378184227203,3.726576671665603,4.64402913973716,10.1589319771138

1142,1143.0,6.791848918759049,5.55796394986743,3.115625323515079,7.905912519122905,3.6685754783322824,4.66828113938304,10.2352193261284,6.78401969810343,5.53077514578726,3.1031472245973672,7.780217250472124,3.645012493540628,4.66187495079736,10.1907183725366

1143,1144.0,6.83490963236502,5.67029664040932,3.1312229471622124,8.199890964569583,3.6540751799989577,4.6865845353422,10.2066115702479,6.791848918759049,5.55796394986743,3.115625323515079,7.905912519122905,3.6685754783322824,4.66828113938304,10.2352193261284

1144,1145.0,6.83490963236502,5.6795980733841,3.1312229471622124,8.273226976308464,3.608761747707304,4.6865845353422,10.2161474888748,6.83490963236502,5.67029664040932,3.1312229471622124,8.199890964569583,3.6540751799989577,4.6865845353422,10.2066115702479

1145,1146.0,6.850568073676261,5.75186305264989,3.1097762146473924,8.27701536658686,3.581573688332311,4.70488793130136,10.089001907183698,6.83490963236502,5.6795980733841,3.1312229471622124,8.273226976308464,3.608761747707304,4.6865845353422,10.2161474888748

1146,1147.0,6.848610768512369,5.79407724845862,3.141751343124021,8.361269410877487,3.6069492104156353,4.70214242190748,9.94914176732359,6.850568073676261,5.75186305264989,3.1097762146473924,8.27701536658686,3.581573688332311,4.70488793130136,10.089001907183698

1147,1148.0,6.85643998916799,5.78978427939333,3.120304610609223,8.311526134149062,3.5706984645823123,4.70671827089728,9.96821360457724,6.848610768512369,5.79407724845862,3.141751343124021,8.361269410877487,3.6069492104156353,4.70214242190748,9.94914176732359

1148,1149.0,6.85643998916799,5.75973349593627,3.146040689626985,8.139566113738686,3.583386225623974,4.6998544974126,9.98092816274635,6.85643998916799,5.78978427939333,3.120304610609223,8.311526134149062,3.5706984645823123,4.70671827089728,9.96821360457724

1149,1150.0,6.8642692098236395,5.85560980506117,3.174896293374191,8.186825396198719,3.594261449373973,4.712666874584,10.057215511761,6.85643998916799,5.75973349593627,3.146040689626985,8.139566113738686,3.583386225623974,4.6998544974126,9.98092816274635

1150,1151.0,6.8544826840041,5.9672270007587995,3.185424689336,8.195266942010386,3.664950403748956,4.69802415781668,10.0699300699301,6.8642692098236395,5.85560980506117,3.174896293374191,8.186825396198719,3.594261449373973,4.712666874584,10.057215511761

1151,1152.0,6.8525253788401805,5.955779083251359,3.2057016000772784,8.191537138981776,3.635949807082292,4.68200868635244,9.93642720915448,6.8544826840041,5.9672270007587995,3.185424689336,8.195266942010386,3.664950403748956,4.69802415781668,10.0699300699301

1152,1153.0,6.87797034597099,6.07168924801431,3.2294879761391595,8.111306633982174,3.7012011495822783,4.6870421202412,9.98092816274635,6.8525253788401805,5.955779083251359,3.2057016000772784,8.191537138981776,3.635949807082292,4.68200868635244,9.93642720915448

1153,1154.0,6.87797034597099,6.04450044393411,3.222858986089134,8.098535600570425,3.724764134373933,4.7039727615034,10.0381436745073,6.87797034597099,6.07168924801431,3.2294879761391595,8.111306633982174,3.7012011495822783,4.6870421202412,9.98092816274635

1154,1155.0,6.86231190465972,5.9328832482364495,3.1858146299271803,8.101998932535121,3.675825627498948,4.70351517660444,10.219326128417,6.87797034597099,6.04450044393411,3.222858986089134,8.098535600570425,3.724764134373933,4.7039727615034,10.0381436745073

1155,1156.0,6.8544826840041,5.95864106262822,3.1682673033241446,8.271855454664717,3.675825627498948,4.70031208231156,10.2288620470439,6.86231190465972,5.9328832482364495,3.1858146299271803,8.101998932535121,3.675825627498948,4.70351517660444,10.219326128417

1156,1157.0,6.89558609244615,6.1940388663751795,3.2002424318007727,8.123810530555314,3.65588771729062,4.71449721417992,10.2670057215512,6.8544826840041,5.95864106262822,3.1682673033241446,8.271855454664717,3.675825627498948,4.70031208231156,10.2288620470439

1157,1158.0,6.8995007027739605,6.32139694864557,3.209990946580242,8.175611457487925,3.650450105415623,4.72319132726052,10.4386522568341,6.89558609244615,6.1940388663751795,3.2002424318007727,8.123810530555314,3.65588771729062,4.71449721417992,10.2670057215512

1158,1159.0,6.8995007027739605,6.20047831997313,3.201802194165495,8.027440884133952,3.659512791873953,4.71541238397788,10.5149396058487,6.8995007027739605,6.32139694864557,3.209990946580242,8.175611457487925,3.650450105415623,4.72319132726052,10.4386522568341

1159,1160.0,6.887756871790531,6.29420814456537,3.199462550618412,8.036179838218338,3.697576074998946,4.70900619539216,10.7120152574698,6.8995007027739605,6.20047831997313,3.201802194165495,8.027440884133952,3.659512791873953,4.71541238397788,10.5149396058487

1160,1161.0,6.90145800793788,6.3163884847360805,3.2060915406684587,8.25229416001089,3.7283892089572666,4.70626068599832,10.7438016528926,6.887756871790531,6.29420814456537,3.199462550618412,8.036179838218338,3.697576074998946,4.70900619539216,10.7120152574698

1161,1162.0,6.92298836474085,6.2999321033191205,3.2177897584038093,8.395539795230661,3.693951000415613,4.71770030847276,10.8073744437381,6.90145800793788,6.3163884847360805,3.2060915406684587,8.25229416001089,3.7283892089572666,4.70626068599832,10.7438016528926

1162,1163.0,6.9366895008882,6.397239402132451,3.252104530427499,8.25370336324094,3.661325329165623,4.73188544034112,10.7883026064844,6.92298836474085,6.2999321033191205,3.2177897584038093,8.395539795230661,3.693951000415613,4.71770030847276,10.8073744437381

1163,1164.0,6.95234794219947,6.32497442286666,3.2407962532833294,8.40167920527709,3.6830757766656137,4.71449721417992,10.8073744437381,6.9366895008882,6.397239402132451,3.252104530427499,8.25370336324094,3.661325329165623,4.73188544034112,10.7883026064844

1164,1165.0,6.8818849562988,6.23625306218391,3.2365069067803653,8.463703608313931,3.5851987629156445,4.68887245983712,11.0489510489511,6.95234794219947,6.32497442286666,3.2407962532833294,8.40167920527709,3.6830757766656137,4.71449721417992,10.8073744437381

1165,1166.0,6.87405573564315,6.18974589730989,3.252104530427499,8.6638032531752,3.5851987629156445,4.67422974306976,11.0870947234584,6.8818849562988,6.23625306218391,3.2365069067803653,8.463703608313931,3.5851987629156445,4.68887245983712,11.0489510489511

1166,1167.0,6.86818382015145,6.226236134364901,3.2891488865894525,8.746766340501578,3.523572494998997,4.65409600751472,10.940877304513702,6.87405573564315,6.18974589730989,3.252104530427499,8.6638032531752,3.5851987629156445,4.67422974306976,11.0870947234584

1167,1168.0,6.87797034597099,6.27775176314841,3.293048292501236,8.704507754249445,3.5797611510406413,4.669196309181,11.071201525747,6.86818382015145,6.226236134364901,3.2891488865894525,8.746766340501578,3.523572494998997,4.65409600751472,10.940877304513702

1168,1169.0,6.8603545994958,6.36074916507744,3.28719918363355,8.457416231701904,3.5126972712489977,4.66828113938304,11.2047043865226,6.87797034597099,6.27775176314841,3.293048292501236,8.704507754249445,3.5797611510406413,4.669196309181,11.071201525747

1169,1170.0,6.8153365807259405,6.21765019623429,3.232607500868582,8.522786756390593,3.568885927290649,4.65592634711064,11.0998092816275,6.8603545994958,6.36074916507744,3.28719918363355,8.457416231701904,3.5126972712489977,4.66828113938304,11.2047043865226

1170,1171.0,6.81925119105375,6.19618535090784,3.2251986296361954,8.705860334021468,3.403945033749029,4.66279012059532,11.1252383979657,6.8153365807259405,6.21765019623429,3.232607500868582,8.522786756390593,3.568885927290649,4.65592634711064,11.0998092816275

1171,1172.0,6.80946466523421,6.27632077345998,3.1998524912095925,8.864597912005202,3.4619462270823433,4.67743283736264,10.9027336300064,6.81925119105375,6.19618535090784,3.2251986296361954,8.705860334021468,3.403945033749029,4.66279012059532,11.1252383979657

1172,1173.0,6.82120849621767,6.06954276348165,3.2189595801773505,8.821780860241494,3.449258466040681,4.66324770549428,10.7787666878576,6.80946466523421,6.27632077345998,3.1998524912095925,8.864597912005202,3.4619462270823433,4.67743283736264,10.9027336300064

1173,1174.0,6.850568073676261,6.00443273265804,3.2306577979127007,8.707199661207076,3.496384435624003,4.6824662712514,10.8137317228226,6.82120849621767,6.06954276348165,3.2189595801773505,8.821780860241494,3.449258466040681,4.66324770549428,10.7787666878576

1174,1175.0,6.8525253788401805,5.83843792879998,3.2014122535743144,8.915020549871915,3.518134883123994,4.6737721581708,10.8137317228226,6.850568073676261,6.00443273265804,3.2306577979127007,8.707199661207076,3.496384435624003,4.6824662712514,10.8137317228226

1175,1176.0,6.8720984304792605,5.8477393617747895,3.213890352492026,8.887519000594708,3.4456333914573483,4.68841487493812,10.6675143038779,6.8525253788401805,5.83843792879998,3.2014122535743144,8.915020549871915,3.518134883123994,4.6737721581708,10.8137317228226

1176,1177.0,6.8720984304792605,6.01015669141176,3.2560039363392823,8.528818193834011,3.42569548124902,4.70671827089728,10.3877940241577,6.8720984304792605,5.8477393617747895,3.213890352492026,8.887519000594708,3.4456333914573483,4.68841487493812,10.6675143038779

1177,1178.0,6.8642692098236395,6.10460201084823,3.2868092430423697,8.470734874034411,3.480071599999008,4.70076966721056,10.375079465988598,6.8720984304792605,6.01015669141176,3.2560039363392823,8.528818193834011,3.42569548124902,4.70671827089728,10.3877940241577

1178,1179.0,6.83882424269283,6.0344835161151,3.2560039363392823,8.492898065800278,3.4619462270823433,4.69619381822076,10.2924348378894,6.8642692098236395,6.10460201084823,3.2868092430423697,8.470734874034411,3.480071599999008,4.70076966721056,10.375079465988598

1179,1180.0,6.81729388588986,5.852747825684309,3.2544441739745604,8.579889352799533,3.373131899790702,4.66828113938304,10.4068658614113,6.83882424269283,6.0344835161151,3.2560039363392823,8.492898065800278,3.4619462270823433,4.69619381822076,10.2924348378894

1180,1181.0,6.8075073600703195,5.84058441333264,3.2813500747658857,8.325329275641836,3.382194586249031,4.66828113938304,10.4068658614113,6.81729388588986,5.852747825684309,3.2544441739745604,8.579889352799533,3.373131899790702,4.66828113938304,10.4068658614113

1181,1182.0,6.8075073600703195,5.71680380528331,3.244305718603932,8.438179281056643,3.4021324964573587,4.67422974306976,10.5848696757788,6.8075073600703195,5.84058441333264,3.2813500747658857,8.325329275641836,3.382194586249031,4.66828113938304,10.4068658614113

1182,1183.0,6.8075073600703195,5.71179534137382,3.306306272601287,8.610616884270428,3.345943840415708,4.6650780450902,10.495867768595,6.8075073600703195,5.71680380528331,3.244305718603932,8.438179281056643,3.4021324964573587,4.67422974306976,10.5848696757788

1183,1184.0,6.8075073600703195,5.56654988799804,3.2891488865894525,8.606960298703187,3.331443542082383,4.68017834675652,10.3846153846154,6.8075073600703195,5.71179534137382,3.306306272601287,8.610616884270428,3.345943840415708,4.6650780450902,10.495867768595

1184,1185.0,6.82910602778325,5.616634527093121,3.3074760943748283,8.52619595049634,3.297005333540723,4.67606008266568,10.3719008264463,6.8075073600703195,5.56654988799804,3.2891488865894525,8.606960298703187,3.331443542082383,4.68017834675652,10.3846153846154

1185,1186.0,6.82910602778325,5.74327711451931,3.3074760943748283,8.451744662928249,3.297005333540723,4.6824662712514,10.324221233312102,6.82910602778325,5.616634527093121,3.3074760943748283,8.52619595049634,3.297005333540723,4.67606008266568,10.3719008264463

1186,1187.0,6.84285063450966,5.921435330729009,3.3476399752662043,8.24470113190594,3.298817870832393,4.68521178064528,10.171646535282902,6.82910602778325,5.74327711451931,3.3074760943748283,8.451744662928249,3.297005333540723,4.6824662712514,10.324221233312102

1187,1188.0,6.83499657352314,5.80695615565449,3.355438787089771,8.164451736715462,3.391257272707367,4.68063593165548,10.2034329307057,6.84285063450966,5.921435330729009,3.3476399752662043,8.24470113190594,3.298817870832393,4.68521178064528,10.171646535282902

1188,1189.0,6.833033058276509,5.86061826897069,3.3702565295545437,8.207424619133274,3.371319362499039,4.68521178064528,10.2987921169739,6.83499657352314,5.80695615565449,3.355438787089771,8.164451736715462,3.391257272707367,4.68063593165548,10.2034329307057

1189,1190.0,6.823215482043361,5.8319984752020595,3.3909233808870027,8.436573514559592,3.380382048957368,4.67828645775312,10.2860775588048,6.833033058276509,5.86061826897069,3.3702565295545437,8.207424619133274,3.371319362499039,4.68521178064528,10.2987921169739

1190,1191.0,6.83499657352314,5.920004341040579,3.413539935175342,8.467919938955307,3.374944437082372,4.68844359799496,10.197075651621098,6.823215482043361,5.8319984752020595,3.3909233808870027,8.436573514559592,3.380382048957368,4.67828645775312,10.2860775588048

1191,1192.0,6.83106954302988,5.8842295988297995,3.417049400495945,8.59263426841408,3.3930698099990297,4.69675398546556,10.2670057215512,6.83499657352314,5.920004341040579,3.413539935175342,8.467919938955307,3.374944437082372,4.68844359799496,10.197075651621098

1192,1193.0,6.82517899728999,5.74900107327303,3.3956026679811258,8.68991977485916,3.394882347290693,4.69767736185116,10.3464717101081,6.83106954302988,5.8842295988297995,3.417049400495945,8.59263426841408,3.3930698099990297,4.69675398546556,10.2670057215512

1193,1194.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,6.82517899728999,5.74900107327303,3.3956026679811258,8.68991977485916,3.394882347290693,4.69767736185116,10.3464717101081

1194,1195.0,6.85266821074284,5.4198734449338,3.442395538922548,8.83671950487195,3.231492287795422,4.70414099655052,10.2956134774317,,,,,,,

1195,1196.0,6.854631725989469,5.54723152720422,3.436622936006516,8.811072499230887,3.231492287795422,4.70414099655052,10.2670057215512,6.85266821074284,5.4198734449338,3.442395538922548,8.83671950487195,3.231492287795422,4.70414099655052,10.2956134774317

1196,1197.0,6.9233547596215494,5.71823479497177,3.471643393697072,8.761033661190151,3.231492287795422,4.72630202980544,10.2352193261284,6.854631725989469,5.54723152720422,3.436622936006516,8.811072499230887,3.231492287795422,4.70414099655052,10.2670057215512

